old                                      new
57b94f39dbc552336e6e20b73d035a7db02ce9db 7483bc1e3367e52dd23890756b547b075e557887
57df826f7c7ea7196c70b6f575ea18675a2b3ce7 3503456fc184cda34dacfe24597bd687b11bea83
58476d6963fdea587974a45c336169805346bc24 2702887cf8798e00493a3ec7215af304c187d159
58605d50f2839ceed99c18f649ac012c1bee11e0 21bc2e78407dbad93c5c1b2e0c6b476146b7dba7
5865ed6bb9ea44192b485f60f2a7f92316d82ecd a16d3ddb7a410b614de3d9e25cbafeda364387e6
5884c559b378e17b65bee3c6d4a9dfc1f465a199 cf5625785d5aaa717d0480c8d59fb0dbd0e3ab01
589fce13d77b76c7a88540ecf4cb17364c08fa30 a85df0692d5d3b62d5e575fcc02b005a6dcfc14b
58aee7b2d1b24244433f68b2343be579133405a3 804f9702e5f3dbbdd112c5ee33e08f75543b9631
58c5108e8965234843e568268a2c417cbb0aa756 6b13f59c04186ab0dbde0c1b2a03d14b0bcde0db
58cdb7f88bc915db01237648ec7ba663ad922d5a 4bfd052f9f397ed0ab001c581bb2b3be4c2938d7
58f36d99a39d751faebcd62666019df27acb26bb 0986744325145c7e9e6488cd26e80d139ba14d30
58f74063baa7d4ff8c4965d59f055efa19b85ad1 f004373c0d826c88f445ba03344babab5a407e4b
59b0f040745aa2dcd706b883a5a92737b7016dd1 2beb3268f38fb4fc1548211697a5b1a4d0f5de18
59d821585cb8bf1943e2f66a9d95ff8556ff85ba 9274ce53327781b916d7b8bd15be31d058dc2876
59ee1a862be94b4222b2ea77eeba31c0ea957ff5 9bdf3ada9e8151ab25c32e6b3a0b1a2b879935f4
5a1cc6c1fc184b8b298f4779dcb94e09b53e21bc 0386be09bbdf58a0789b7f9cca348884a09d048a
5a90529d3956c59bb9861c2981f87320dc562354 113d8006446bd361e4fa51c2a5c49d6f0269c65f
5ad4b07a8a9981ced1d05a474ec0ffad9614cde8 c0e5ff5d86d2c26a196ce060a6150340d759d836
5aee10e57c5e75ec5a70bfe8b5a8fb2a91649710 4e00043a6d1b0500d6a5305bf921c43e30043ad4
5b0e009e5e03ddc4dfb1c5c7c0accf6351d0ab4a 0eab821e1ed0998b1f33a338e04e56865f379843
5b431ec4fb0c2fb551e94964063f1bbca3799e7b e7a8a08a1d21c4e2cddde06860cd184f61ded34b
5b450c3711249e2e9dec717a5b08976f82def1b8 2f8ad4f8360df0a9332431e0df2766d2eb83c9c3
5b4a726838e0ad731cba38e141af852da5181746 f802fb39a1a15a91b278f671673694c9fbd82000
5b88c2da505da266a186ae8d54fc5a505aac4c49 191f9ed40d5c76d0a979ddd658c00544f0f77815
5bc1264cb105f63ac7385f663df4fa6a6277555b 8ec0c5877c83fa51e27fe0d6fce1c5f633c01a15
5bc47036765f8f9eb2ca32dbed58e6828645b866 f2f2c0f005659509ccec556e6865e7a3e869df38
5bd8358eee972512bf2062af02db69162f39d3d0 d6f59c1742204e7ad454124c7539d1b87ae1dd10
5bf6deb3183a287e139fc8c966157b2eefc6f90f c9b4b2d467523b7d3cce4e2232c54ea0d51085ea
5bf9baba6803847030a410fb23a9aa1569ab2bf8 f498113a2616d002344ef8d162e4b99c5985fd5e
5c3e00f4593b9d0b832c5e7eb36241cf4ccaadf1 d62add06f88204ac34746d1dbecb502c136a4427
5c5795e8460232fdbe87f980c226781a9a0b3eb8 5736f12580d1e022e4337093b9132f753fea555f
5c977005893cf73e0ca5b83762a1992e07720810 0a4d042af951de4ab08fec8768b4626935d09cd2
5cb3fc0ab95f5493a32fec8c79f3d26cd1081bcd 9574a22bf90c16b164de349179e4eaab6f5e6fc8
5d11dd126c592e7436f3ad68e2ff645362981210 f5f2b94d6eb8ef81be21984de88a2bf6be41c922
5d18da2eca97c64ca2f83f8e9818a5be9665e239 e82aca8f27dc7905fdef3e08f89fc5af9a9cb157
5d7f5af4fb92395f37c81127cf498c92e56db800 43279b81f7c2f07cf05d51533b642c74c4af8f42
5d8ed1246e2af533801d21a923479aa3af89e8d0 309e1a2b7f30a41dcaba50ab35e273d853acd724
5dada725bc7b7ce1c283d8b817d4a61c0527348c 4bab76787f2bc721783fca4f7121ecdbb1d24cac
5e5ba5cb887b7fbc0b2d67cf612ebf33f735e327 ad53a86fd18dbfa1f4abf5a5086aff5b9dac6721
5e7916b5bbe92ac168abe3733dbd0cfb0737b86a 18d98e1368f057fb596fbc5336a0a9cecca599da
5e82c04c4d8e917cb7c1984e217b1a125b7144ea 56a8949bf0825288c61bf096d6492f5797d96b19
5e9b8c5eb0673dd7a3da3bce00fffe4dfbb76d6c 1a412e54d7c6f231719042f5677abaecb112c2d4
5ed54cea124be0d3d9289edcffffada334778534 236cdaee9a604e470b47b753209a2f04cf63dc26
5ef81464b9b9db6b01957feb64b4eaeef0eea676 01e3212d873aa16e1b1774a213c1305aada0cd2b
5f87430ba58a3e77dfeb09bffeae35915a740a2f 5f87430ba58a3e77dfeb09bffeae35915a740a2f
5f8dc045bf58367828fcd0e5b905a3345eaad057 894326b00c4f1f0b78191469785fcb31d20379ff
5f96f30b05d8fe8ef8bc101bb3744364be2366a6 5f96f30b05d8fe8ef8bc101bb3744364be2366a6
6001cf1edfd7b355a7fb6cb05619a4ac6778613c 9842d2dc154e8e178db7d6cc550a2cfd0ffe979e
60197868ac60bf2ba44a61a8beb46ec93d41cf5f 8f6a8b881a3521c4511b901ff3a08d824c7fb76b
60226ae90de5880634235c4307043a833c493d3e cb80530ac83fd3483dbcc588d5a20381aa283b21
609c01092033942fb35a37b8f85aac2aa14a86a4 52f093ca67ea456cdd55ddf5bdc2714a5ed1ee1a
60ac97d87a1303918bcedb7017254c1ffe1d5c06 46fc3ac010ec1ba45f0be34f65465acec25c7f58
60c8693d80c440f631ded7320bfad4b9aa77ab7b fd2eb8c919716d4e160e07411d9fa16503206879
60cd486dcdedbb5b4b000a46b771329396fb2c97 3d401cebc0fb427ea36a31dbe5f9f17aa06aea0e
60cfe8401644737f7876ec3516333d264c5815a0 0c1bd7440351ebc98dba3d71da52ce0550de5316
60d6bdc2b57ca6885def9339432a99884e1f8f43 fbd8339d3939a49c9532ac79b1e0c5b312438fd9
60e0f8bc91c5ea5ef78cc78c103837b51534141b 1ed0646b544700075562e33359377144ad5c3653
61425b7d7520e8f24ea5cd42f8976aaf2889b0bf 9ff1fffa284205216767a2805edb7f13b64a9360
6167ba420d4cb4db723225d5ac40634a59f49cd9 595c4964a81164a452b5191325b7bc1fcb4db45c
616ed10c1ef53cfd441a3812f6de8f5207b31524 b481597191fdfb93f62f0e35ccb1a939e9132e71
61875117c43be88394eb472f89e414c603530e12 0c8a319e998174b9f220b6a13d540af4fe287273
61fc9a18d57a81d3934c698d23242271ebfeed8f 16aea08d64155fb948df9fac32bb169fecdc647b
620142ce51678aed934418172ec683b24a0a9abe 83e17fd92c79cfa1e3c853623b9fc609b1d40033
624ef30c632dc8ad03f24d375a43abd18dbcd004 011c446bfb2c7b48086dd026ea57b567632f65b9
6277ea19b989d8b4aa4b33f397d470f3a3714bb2 6277ea19b989d8b4aa4b33f397d470f3a3714bb2
629a9f0c4e156176fa843409112b6b603986ddc6 a439a5afc1db0c589df15b9aeb5c1b370cb384ec
62b875b01599c2af36798704ce3f52fbbe98edbc d32573952eed043d9c3a30c7abf7e8f726a7bfd1
62f3608cfb67452a10dc254ce87308cdb5edc11d bbc59554f7762b90dc9ccc3b4df6b28407fcc033
62fca8d6daf93a477e3b52c485cb150099755f8c 9584672bd69860da706fda21c72fd2085bb008e4
633176a8e05f0416c566117ae3f67403309d5cf3 21db02fbe7e8e4024212205d5e590d61afd203ce
637889f9d7633647b525b6de4a72efa06cbf14b7 7d08763362309097e7faf77654106a0f7409af17
642190a7fb53a80c1abe15b307f3e2cdeaa936c5 6fe79e6e90833e11870e53420d568c1f2b0bb287
6432014dd5b25c11a8280403f67648b690c20bc1 0b58f590d7b2077744459f79fb49791d74d1526c
6435eb97b028a7043d6c74396a40a4e9fefcba69 6435eb97b028a7043d6c74396a40a4e9fefcba69
64422dc87cb73461dbd923b7100cd5fb76906bf1 579b4036e3629a90535a47deaae47d1c13709cfd
64423afb4e63317ab588fc21445b3f45acbd4f5f 845402fd60203aecf91bc6e95cfda7a315b96f77
6454e7c4efb64f73e21b3d21d0849a121263bb3d 04be9d497bf3683b680ac82520796cf5dc676be9
64a250efcf224c67a59698e467f2f4e6d7faeb98 777b8d8171315b08f063696b4bc6f77454ebc765
64ee734a1024618c1619f57e451b7d1a7caae5ca 5cc8d0ca2c33bc033f93e3a4e97db87e02715bdd
6505c3908c1eaaf0bc3ecc0d4615071fc80b9811 44ec26bea392e92832253d31b277201333a396ba
650f10470d38562141879680bf369e735ea69bef a85102f7522062da47fa969f36f8c88e405d3f92
65b2f0ac7774945cf237530613bc632d49cbf0a2 0c32149ca1054e02bebc87d095344c642c4dd482
65df2ecaad6e680d42ce89292ec956707006cd89 3855fb9c06904ebbecc4f69a7bb60a35c0a16592
65ff045a0f6c247d6d978e7bbe395464231b5fd8 113d523cf60c949729e5e112e25067deb975f63d
660ac62bdde7e67bd40d7487645597cbc80f4e96 a6f7c8c0a0dbbae8d840a722fa0ebd53fd64942c
663770cee69eef75d6a5e3947a1ef1dfba6bef4d 0000000000000000000000000000000000000000
6666cc676639ce05b56db57c9365e3ed1d1e8407 68a4a8012e661f7fab92ee3d6587c7ce7ecc494a
6670d0273d9d8c47c826723136743a0a0030e9f6 ef043b0d84d2610cf2ee13130688330389d472be
6685886077d8048b36a1b75ade6a615d25fa67c6 dc290323e4068a1827b28d55ab9b1e4648446c7e
674b93c5d09c2a558bd28a291987498c9f61a73d 02ec2ed82036cc780a8fb9a9a9e93f8b70320bf9
677956907d2252d7ac1fea90ed7b71d4adde2d28 8fc5f7d707967dbd5914f2f5e877eb8b57f7158a
67908f87d37f617b535ec2518c9c0030f02498c5 070a5a0936a524e37009919441ffd6773ad85fb6
680f024bdd2eea69fa10c9172257b3fd8fb243f4 adf98db9113842474c1b5ad113930e4e04e21bc9
68d734db28ed4809662b165649f7ed3cc05993f2 a331fdd1bd4ee27baad12f43f6b24627fc77cd77
68db8f3f0fda575065821e2d63e0ca0f29391e05 1818792dd2876ee46d7a058ce9f32183f04c80f2
68ecd95290cc986c575b536048938f52ed12a37e 21b9908abc0bb4dd816e73a9508c6fc98c249feb
6926d5c9219d2eef5a64388de55a52ed3eabadee 62855c4d7bdeba6f2e288b9e275cad3cab15f8ab
692bb9afa89e8b4e8ce675ed9fb40febcc5754cd c72bf7e2ae5640b6adfaec476fe50b75b95139b8
694069e8ff90fce0ec35418f3068c0ce93a92ab2 0ace5faa881f76e062d2fb85582a0aa40abcb47b
694d5c037d4e2868a4f6e74004c2427020ff372e 856c6745f5cf48459db228f38b794bc107ab77a1
699daa5a7c5a4bb97b901cf9edb9678e17d4f6b7 686bb2947cc2d5b36393fa03b4d4d37e5a41deb2
69f84fdc4593dc60f4f2d23acfb4a5705afdfe04 2556a19063c3893b92452a9d5bbff8effeb3c148
69fe43f384a7cd54492be8e40ac53425e1424bbb 02b971ffd7661f902ae0c9009b1700b13b720fbc
6a08edcce45a97a243305a348749dcb7a4762f02 620d042d646bfff2b64797768be07e474bd5570c
6a40a1637c917a03edc480e500dc80f153a5249c 7979ec3f53da59450426fb36e94c01c6bae80f15
6a58d668a8b21ce156d668453f12f1c53cb3a6be 29bf34373ee9cd3ea90366eddeee130bed010b28
6a7630cfbd4ea689160ca0679c0c314fbb2f127e b19ab738c3dc206b4bf1cf9ea4dfaece1e6601e2
6a8551a479c69a019ddeb25a06bc9f306e9d2e91 a37e57a9e50c93ac722b909d0758c452aba27daa
6a995440fb2108374c30cfff0e0cb997b3375b9b 0c90bcd9331080881c619a0309efe9feb00a7bb7
6ab1945764edbfc414fe6b43b5f26b25f75f8117 2d2a92d3ec79daef5423385bfd2a6274433f58af
6ab2666a00bd0b67283a7b9497e7efedd8f0f4c7 18c6b734d5b75e8c7f34a765f2d04cf4e06804db
6b1f92d07a96aa2684517c709371634b18456930 f4b30f3fc6c6a6499937fea7a00722f0609bda1a
6b5afaeb4b1bc7ee10649e1e6f258d0243f344a7 b39258aea72c8ea35bb275275c9926ffc48654c6
6b5e680c7a96f98abb071aa5bff1de7a35aa813a f4bb81411ddb8dadc06b20327d6485dd33eb7de7
6b7d975d2749a6ac7832585b898f5e841d5939ef 24b1dfeb97cfcfd569b861278c2e0e79ba44529a
6b85021eb1f765563404dbde7e6a59c141e249a2 9c34e34ee725ab9dedd3de5f8d6adc8bc80a2354
6bf76cba50a4d9434524d57a6aef4eda92104951 b45aa37509d7849990849505807c9f5f7863260f
6c0604580ccc284d690d50fb53177160a3fa3f3e f25cb13f0d277e9cf36ef05ab43cc3bbcd950864
6c0abff6b5934b4872ffbd0560980bfb01bd7006 10014ee62169202e057beb51f9bc9e4676d64977
6c421307b1fca013fa3130c3cc6cb84999c30ec3 37d69ce4902db8ee7d9a0811360f28023dcf5c30
6c58ed0e5183546bbae8fb5c1a59d2f8f8caa6b0 b0facc5b4b45679f42235d7b5885e53f778ca325
6c7577862feff9eef2be4b0cce6f1e49ef48e120 c06245db27a9bd238b1033c694302376ad295dd8
6cc68226fe4803e79e684280722b8297b986cd01 72487978b7eed4642275789f31b9d5493554bece
6d0b59f8ca8e280fc5dc1a3d411f2abe14e372aa 83af92fc79fce28ba482fdb1ce369e572df74541
6d2b06922bcfd89289ac713f3d24dff6ecc073cf 5ff9abed2eb210455e9726768ebbd15a92b0a79b
6d49f7d767532532599d9c7b4e551b2ba747cfda 672ccc5412d44b758c35cf2846359410554392f0
6d4d866f4aeccbe6066e071da160c3a01b8544de f3306cd7e3b5e82bc9bc683767528472426a2d10
6db57ac821f44e5a88698c94c40a60e0e7116b83 eed8d6cd1158e647fba2005f4645a1f1b43fc0d4
6dd1d9647e71bbba82e518b41c10c90a9368ef5d 82be9b6153922bdd60f18e6c84880d67cf83d1a0
6e3973db249bf3098db391cc53be8a481cc2b7f4 273afaeabaefbb2167c50c4242ebbf3def0ffdb8
6e46f36e0bc8a586f12fb8284cdd6fb892a8e633 056dd4b65721e394f67f31d507c2de5d113e552b
6e88c52f78aee8387033d1100eff2c7306f4acd0 20ab57c2f97876f314fb28de7db1fb3c67968888
6ec118300fcfc953d8f64584fdadcd5b35a2ce9e e262d82f741d35fdfac6f1c52cebaf300ff8cab5
6f3945b3f138c6e6c84d4485c08e353c86642a5f bcc8dc180fb2714949a9bb94b7dc4cffc985c289
6f54d8ec32c8083bceb786241f07b8a6000be5c2 cc4fc37553d1e739a49f3908d5127e7816e78962
6f9bad1a08b4a8e0ba54bd9b99e86cefd96a897b f622b534b7b39caa5c7369ba4719dd57e12f424d
6fbf81b91fc66fd301cd91f6551f40ee3bde868b 967a627ff25a3b0f74cbd7ed12dba5417fffdef5
6fcd34b512f9909073e29a32f8b8f5daff4a5882 8f19f6302c442fe0c1b9eb1421a30fa990f9ced7
6fd05262e1b27e45f7b49199c23507968bf253d4 713d42f8f5d5e8a004c6183f066d66eab4db3b53
6fddfb4cb6524485903861c0a233be6135b3e0da 91ff18d326f30fc5ebe7bea6866861d32a20207a
700346520d4d30003c5e46e1480c440ba7ecd346 d2acd83e9e1ce75c62f6257bb1b95603b011f817
70089baa1d866fca50d7a3e81bcd6282ddee74ec d7cbc2ec9b25a222e301848c007bed8179643d1e
70221ae349d7a89ecef3dc806b97b423e40efa76 accb4cb9cc1d071a39c6d0f9def7cee3799680bc
7037a85dffa330b8c3f71f8f1909ac00d5f04eef a0fdb548c1ceca90b8be009d40651c9f4ba6929e
708e4a3c1a3ff74632096cb67128217c788f43b3 1b50576be19a8dfad2c6bb556c83b4180d5c79f6
710a2eb5ffa69bc1a57c7e1eaca90a3606f862f8 04b5e966c6fd117957ce4f70130f82605ccccc2a
710df78a5d32d7b071acf097acd10b754231f966 5bb5d789145d4956932d9a4e35792184218e4f80
711e105913cd6810b9808c7f831718e82a28110f 0bdf0f1695bc56dac5546ffa60147843d6da3353
71261fcb90279f322781dd9d75d16a3d0e2b1943 d683306cba40eaba13e9866fb64224fa50baac19
718533fce9b9d014faa49724a29b85ac14fef550 eea04f7c9a150c222ac86a7ca202478e6b96dd16
71995ce71a50d259142c6640063509504e59d006 c6467711d66db9750fc07805c012b812b7076fdc
71b41a98d24106f239ceacc8b22b52c6c481d866 0073cf815cfa240c175253fab8fb91562abb72fe
71e6424717adabb2a0231346dc52993c57ade407 023d3abbdb36778d426a86bf7bf6ddc1c5f250ac
72115bdc0de0105d78d054e5f19eb622198112d9 e03804c06757e6267546ef897aff3dee4e72fbf6
721880669a96b9b231dc10c7ad4bcaed0a96a869 b83a94124e02bdb04167bfeeffaa7117bd5ea980
7241263a4d3ce2fcdfc747641238ea5b5999a885 4a942d43a4939b9de69e663182fa5b889032bde6
725aaed9a11f99597a4694d27624a8258d3cad16 4d4c80789afc0f7797eb3b85f3d5fcd6498c8ae3
728d2374842b41c46d055c0ac085c7637d6e8757 5748683f401f3af3045fce03f7dd9c1c8557194c
72d36ff7dcc164af9d494c07f9de028846cd282a a6f2b18b4aed7786cacd2c9bcf04ccdbd54d552e
730021a9d23d960162bfcda84ec842abe54ed547 31c670d51e158aee7304fc3697cf5f7b618596d3
73043e2df918aca6b0cd36b62864788bf7aa8bb5 610726a62e9ab4583372b9b214d5640e2f968f35
73210e741681257a5e5e7c62a907c3be5428b5e1 4d71cf89c5e7e19cbe857cacffd7666860ad40eb
7323279d4a039517e954b84da8e0c456a8adfc06 8c88d07cf302e17af19ea698e5493041ec727ca2
7334907f4447dbb00909b2abb22ad85b3eb02044 94d10ceb3310a566d10bcc67a3f510c02cec6c82
733a4ab138268595a74f607449c293faf0a82dcf 057849ba8d6502c3a57e81e3b6dacd3e07d32ed5
733e04e5e527c7b97032baa693acb15f44f8634d 17c89faf1429efcfce205ef44c4ca583fd7eb40c
7340419d2542a7aefb8a83531011129727e586c0 a916ac702de8d875d4a12be231c23b0bd113d94e
73542ba35bff1198e3b9ee0096ca6f1dbb386c1a 84e0ddfc4b1695b91c882b793753f56316e4ebc2
738af7e715f9c454eaa6da468922537cbd285687 9749f1d05aba69935e73376a513e1e797ae1cbdb
73ac334a26dc59d522a2e554b3b34f5ad4812de6 ee5524276b278d49819300b0e2fcb73a5429d6b0
73c839a86308dd9fe846c807d12336cbec1b5b00 31f22fa43131402d4f216c0f71e10eebf2684ce8
73d3f7c934d6d1098ea9312d0bdb82d65cdcf9db 4631fc94945acb288f7992a83554a6e46f7b2c66
73edf001c0afb9a9fa22a2733ae494c2a33414a7 d056e4bfe543f0070db7613297760b0e2ab55424
73f14a06b01fb802200f347995def0ca195621b3 e513a8179befc4019ddcae56ea53b3af7470ad6e
73f92ba107e61f65cb4ac23260a0cd9ada62e837 8e983676ab0cf3d79becfd729c09633adad16957
7403d575dd277dfad80a1a9e1d279c683dc8ca74 f922262347860e67ccfe9b204e71e29004459821
7415226d6b2a9547304f1233da8950d9b9aceb44 2981d07fcd1437f83c8816ffae1916715ca66123
74299c583be93406b9ba40026dbe711ffcf174dc 9c190d03d9310cf0d31478023993824aed25b9d4
7446b12a64f38e265b908fb372ed2b68579e79c5 aa9f6ab2744281194c7b515e981d77c0877e323c
744a0815ec4468fea74a5b11a9181fd6de4731cf 37e172e576ac0c166f5f57f23f9b397873362198
7468d15c9808c1312e2d6cb7261d3a9b5423e458 3536d2bb38b64995de788443475864681d4ad10a
7499da1f676bb921741a46bc585b43e933bae253 2cdff15b8f289248b3b6507ead945a7f424ee7a8
74d2ad144e884bc94ed13ecd99f112af207b8c7d 80a6b5d67049a6521c37e68487e98fccd5098cad
7500b6fd8ff2ab91a57db96d1fedcc3b2d87f01d 1cf689ea227bd7441102b0c8d43f396f2dffeffe
755b5f6c23d8d65ab2ebffd7eff94e363f136c28 3b182b0e5b5ab642e64b8d468e53774db36b0479
75795aaaccddd37e066329d0de0ba880adc4b3e7 50b7abfec6b023cdb77a9bc89f2c7ba296514f62
7588652214ddded18a35cbc386a439c515f998fc 6daaf43222be6a3834c67d7c8db31e6b6a740ccc
75efcdfbde44bab290bb71094815be483886c000 93cd8749ad20ac0fe8377cc05ccb04cf808b7beb
763f5c23dd710a070330277737475bb301feda75 e1b084b524b654ba5efb92fb4c6bac5235fd6bad
7647ac5b61b43fe490f17ce9a8da614ca0921b08 bd210f0c26793372cabf29471b5e30a62811f7d3
764a08e37eae8b72289c275b411843606fda51a3 91f1156cebce39e4fe3d4349b65ec2c6ebd42d99
766b8428c85a30a9534c8f9839803e622ee5d493 fef94ef435d0c8a89c3fec0147b6584d7176957c
767edcab744a7233fd56ca77f1df06686ae1f6ab 558058280a4195a9813ce6bf6e8e2ffd9f5078b3
76820efb14110fbc12bb25e2cba640b59a1dd1a2 37ac8a2040a16f0dcc1b6fb7fdac50cd191a99fd
76a6d57368d13588ad099e94ea42c1133cd38c62 a2e57b23e6eb8c7f6d9a86e4ee32e7511d4fc5d2
76ab6433d44448afad40d8683d054f581e583b2b 1251937244b37ec9184a67f057cdb25f799ac3a7
77447584cf46b0ca9d9e58c7fc24615961664474 ea5af4a174793c29fbd810bafd66112ef6e0f625
7752738b7e2aef1d891823765b75137a0934a872 25ed4ff2af4c272c47c63cb96d5ba054dc5f2632
7752c19200a2818809950db72d7eb8480cddc179 8853dccc3f35771925c02c90f3d3962bf25900b8
7772b542583ebcffeb606871143f65a4eb2ad6f8 7772b542583ebcffeb606871143f65a4eb2ad6f8
77765c012aaca3a6550fc75a400cb54ef9baa4b0 bfc55387f4a22f7b01af3128cb8008da412db780
77bb38abf5422f69fd502f50c25cedbedf7ae1db 77bb38abf5422f69fd502f50c25cedbedf7ae1db
77c4f5f785985d6ebcb477b61e30cf61062ccf2b f28b48586cabeea9fc65fbd5701a0a19390bedfe
77e0ab5bb1f372b951c91095e1f6f3467b1f41e2 ed216879f693da3aa1c4d44e55f0ee26b8048d2d
77f3f8fac703b4ca0e9ac8d8cb9c2e79e4b65e6a 508c1918d08032f15a6abf422810c5341d44835f
7844c98e1c75c35e0180e363d2d04737340063a3 34325e3239c2d9b75aba389a4544fb197ea2edee
785614ad436a050348fc18fa595773a8230ab561 785614ad436a050348fc18fa595773a8230ab561
78813ffb9a30a4e931d20205e851566b67bfe844 9965e018b345450abed521b78a1cba3fa2954216
789ac3e021604e86359c3c946188f1956b1469ac d0ca622a804d884258b0e7d62673b1f2fbc5d56c
78a664d2dde47d97f269217f8a9f5c331c1c380c 0000000000000000000000000000000000000000
78b56b5dae1645f80b5116dc9395c6f03fbc81fb ca890dd07fa99e4f301d8022eee3e65d25676fb2
78cdee7c5af5906973156dffc476973c844eb6ae 1ff76617240910b1a8054e1f097c1397f89d7822
79144a3f48ca470d48b2d75ae4c72c80a3b2beb1 51424f1f9d0a73889664fb6517462b13fb06a832
795b1229f5f1c1adeab223485350ec5efd77683f fc252e5caa3db4af68050e090e3efc98898f80c5
79a2eaf43917812fb96c3e5127e1ebe8e533faea 8a2aafc7f941b3c9d0b729a2034b48da8d16e7ed
79a5a6822806fae075823e8294fd19f99ef1995d 194692603ac5f23067709048ec8d0ee49e2145e1
79ac9cebfb869109d2137735d2f055f35c95d731 c7fb3230687d96201c1229336b73c6fafd834163
79d66d04a6fbe144de7ba4df0bd52c4c782686a2 9cc7eb848dfcbf6d813e09a3cc70785d28c7c7b5
79dffc449ede730057fbf23f0b61b5137bcda5d7 15e437a13071bc03f5ed6eb28cacb628068ba1a1
7af5fa67410c412de274bcf1d8181add30cc949f a2e4e12883ad371215fe52e989dbb5d7b447f823
7b10b1fedf16cc4734672b97aefd7fb8d67eabfb 6cb6221763f1946114e8857a332431da60501c5a
7b2747e5188d9bb5a2de99ef615e372f6bfb0358 24679a827fa4b2b72303ffb47d11e97a8b9ca4ed
7b38fd24b7f825aaff45c2c94baf82946bf63dcd eee98314f7a02209c75ddc094095f82e42830fb2
7bda2d3ad45d5fff9f95c60b83a5d8977b5daa3b 09d118a953861fef6af2a19dd98d03c9ee8ffaba
7bdbf4165987559fd75389c1d76d8ca8e3334755 2cc5183a6bc0d3303bff3090b9e205f80b7f054b
7ccf3b53deb5a4062ce2e3c367ad6ea512e88291 6ab578615da67fcef6001ae3b94baa0bdf3b5be8
7ce6a2f2d6fcd091114bc766930b02f265550805 fdca0b050ec3cf5df7c59fdf5dd1b51e3898405c
7cebc94a5a942a7a3835e9d3f63b57a8c40414da 57f6f24bb798b465980c998c68e03ac04f68fcb6
7d0239643740fde0ee3e1790b29fddc09c20c414 566cbcf0664b128d7ec6c8e7bb0083b3ab5733bf
7d0659db181c457e376a7fbe501f05c2cf5657f6 f0b0337670298f92d6dfa7d3826ae4944db846ef
7d211f6f4780a2b408ed349a6b94fc846378266e fc5d32d77171c6fd63e3c2f4561dac4f5f2e09ee
7d7f5b7a78c0e7fe9b15bcdf7dc9bbaf00218a93 3855eabf7238b95e1ffd50d6de6be05abda16e64
7dccef757f350e72027e80b2b67aed0e2072d847 7dccef757f350e72027e80b2b67aed0e2072d847
7e21320a58c8f8bb15c8218c7c1c7c69b6e75982 dbea552a1d34ae0579535e7c13cc9332844258f2
7e4478c6144d941022d0afe1fca4a828fd47d0d5 bd497c5837724a98edff6e792ea8aa8c48d87384
7e80b9fdb1bdebd8f50279980c6b57135c72ba83 48869b1fa9946f5add17eed06562142568113068
7e81d0d1cbf981e5020b2ebdf11d324257846bee aeda84b18bcdb6ea337fb82454326ace0456e1bd
7ea5d23419d6b41f39650afcb951d496bfcd0026 7ea5d23419d6b41f39650afcb951d496bfcd0026
7eabe6fec9746662ac2f31d80bd0836e7cb66cf9 94c6ab91f6195f70915224e443f9b09c687d6926
7efb57131049d12a41d75b1f4bcd10e750d98651 458e52603155783e0d9affe0cb82dd8193703422
7efd4f27c64e3a34a2c0186fecbf925812e737b6 7efd4f27c64e3a34a2c0186fecbf925812e737b6
7f87d110536fd9d8801733310fb2c780daf2d9be 1cfd66087bc1740ddc8efd5baaa3c468c917944f
7fa3a3f23231df7884aa80f316ba3377d1f7fd52 b07d113b9d13a1269b0f4da41108eea7efd7b7e5
7fac18cd3844fb75fccc5744e234ba831a694f20 bc1cf7022a73734a613cdadf237a6ae1c549dc74
7fc484a8ef08a2e66b2a731d3f16736b29f486e7 89b5473e3a679b4ea7443683153855024d332905
802039d3b3bfe0c7b878b94f7dcdbecc3bf6fa95 802039d3b3bfe0c7b878b94f7dcdbecc3bf6fa95
80802a0decfc09dddad13f70ee34d520eb3a5bb1 58358f19727f255004b47de32932fad44a700541
813e004bc39477c628fce372ebdda994a254e895 988f3e3b26649392008bea601343cb957110add0
816f8a19139925e38d501df8fa0922541a5e662e f2632da4f0850902d0796a145542eeafbbf1ad08
81c70483beb3263c8c2f8b15c2dd515d0316a52f b03dafeaa4e57ce2f93edb98ed77c993b014ee13
81cf321f78b05b81a3ba35f389e56e5c9d8e5a17 f5890802cd06decbd3558a56b99eded1e5bf691e
81e81add034c5cc8128953a770c0bf9f26d278c4 6ea3ada1c483896fea51c6f0de04b4221036a37e
81fc7082ac53536074e62907c762361589808e77 7e15836704a17c7fd4804ebf6b01f601dc5f9d9e
82096518c438142e155b7f72ce7275aeade7c926 85f2fa8ab9c5b8ffb6c83d392653bcf6769040d2
82177c03a0cd460566eb65ff5a9cfb5e21314afe ae459577f0e32a705c9182b3b5a3f63b0e88f6be
82516e422b03f42a210c26dcd430a96a6649ecc3 7c3b64209f5674479c23c598948d552421a21018
826e38927f406d328ca5259a501bd1b8e5a8898b a183727526b6d873a359ad0a7c2d63927118c0a7
835a47b6878584f36afbc26198ebd789623bb97d d7f0d9ce5507c87b27a4c1f023835ecca7a6070a
8364b6d5e05e2a5622cc02ba5527e7bc1e4cd2fa 08aa0d1598ea4be46d4b36f9308682567cd08a8a
